# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
0,1605633757.054535,0,-0.05159217491745949,0.0,0.04503946006298065,0.0001268941123271361,-0.09675852954387665,,,,,,,,
1,1605633757.4034805,800,-0.07642636448144913,0.0,0.02032718062400818,0.00011584936873987317,-0.09686939418315887,,,,,,,,
2,1605633757.897158,1600,-0.036594457924366,0.0,0.059563882648944855,0.0005918947281315923,-0.09675023704767227,,,,,,,,
3,1605633758.5466843,2400,-0.11195958405733109,0.0,-0.01526874490082264,0.00012249256542418152,-0.09681332856416702,,,,,,,,
4,1605633758.9065447,3200,-0.09641914069652557,0.0,0.00024477671831846237,0.00010807278158608824,-0.09677199274301529,,,,,,,,
5,1605633759.2844179,4000,-0.8846590518951416,0.0,-0.7959710359573364,0.007943580858409405,-0.09663160890340805,,,,,,,,
6,1605633759.7246203,4800,1.030351161956787,0.0,1.1057146787643433,0.02154069021344185,-0.09690415114164352,,,,,,,,
7,1605633760.2793038,5600,-6.405745029449463,0.0,-6.389911651611328,0.08096513897180557,-0.09679829329252243,,,,,,,,
8,1605633760.6886482,6400,6.932266712188721,0.0,6.9630584716796875,0.06623916327953339,-0.09703131765127182,,,,,,,,
9,1605633760.932064,7200,-4.614879131317139,0.0,-4.538510322570801,0.020558949559926987,-0.09692772477865219,,,,,,,,
10,1605633761.2613232,8000,3.0435256958007812,0.0,3.1042091846466064,0.03634542226791382,-0.09702902287244797,,,,,,,,
11,1605633761.5466776,8800,-1.4773674011230469,0.0,-1.3890962600708008,0.008753210306167603,-0.0970243290066719,,,,,,,,
12,1605633761.743586,9600,-0.049887895584106445,0.0,0.03363914042711258,0.013561679050326347,-0.09708871692419052,,,,,,,,
13,1605633761.9992113,10400,1.283792495727539,0.0,1.369915246963501,0.011066166684031487,-0.09718900173902512,,,,,,,,
14,1605633762.2485068,11200,-2.197582721710205,0.0,-2.1069846153259277,0.006524220574647188,-0.09712233394384384,,,,,,,,
15,1605633762.4955988,12000,6.070913314819336,0.0,6.103507041931152,0.06447911262512207,-0.09707260131835938,,,,,,,,
16,1605633762.6473413,12800,-6.636533260345459,0.0,-6.583425521850586,0.044084567576646805,-0.09719230979681015,,,,,,,,
17,1605633762.8569908,13600,1.1003246307373047,0.0,1.1896579265594482,0.007856030017137527,-0.09718933701515198,,,,,,,,
18,1605633763.1914804,14400,-0.4624534249305725,0.0,-0.3656393587589264,0.00037705243448726833,-0.09719113260507584,,,,,,,,
19,1605633763.6695592,15200,-0.7419368028640747,0.0,-0.6488378047943115,0.003922946285456419,-0.0970219150185585,,,,,,,,
20,1605633763.922481,16000,0.18148651719093323,0.0,0.2766262888908386,0.0019289570627734065,-0.09706873446702957,,,,,,,,
21,1605633764.0674775,16800,-0.2573763430118561,0.0,-0.16131147742271423,0.0011293940478935838,-0.09719424694776535,,,,,,,,
22,1605633764.223112,17600,0.5053441524505615,0.0,0.598726749420166,0.0038169734179973602,-0.09719954431056976,,,,,,,,
