# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
7564,1605674301.6013305,6051200,4.164852142333984,0.04446681588888168,-0.019603874534368515,4.185410022735596,-0.0009541230974718928,-0.030666669830679893,0.28969907760620117,-0.040399421006441116,0.008298597298562527,0.35797935724258423,3.3933334350585938,0.025823691859841347,7.0
7565,1605674301.7553124,6052000,4.39421272277832,0.04794001579284668,0.014601859264075756,4.380154609680176,-0.000543495814781636,-0.07133333384990692,-0.20086891949176788,-0.040190987288951874,0.0038162698037922382,0.19903306663036346,3.2266666889190674,0.019367769360542297,7.0
7566,1605674302.015743,6052800,5.012282371520996,0.047366827726364136,0.5830909013748169,4.4297709465026855,-0.0005795738543383777,0.06599999219179153,0.26606082916259766,-0.04015049710869789,0.015492038801312447,0.5092548727989197,4.793333530426025,0.05810330808162689,7.0
7567,1605674302.3197718,6053600,4.6606764793396,0.04940756782889366,0.013381414115428925,4.648077011108398,-0.0007821537437848747,-0.03466666862368584,-0.3715108633041382,-0.04012904688715935,0.005718890577554703,0.01967768743634224,3.9000000953674316,0.051647383719682693,7.0
7568,1605674302.7065198,6054400,5.468332290649414,0.04150236397981644,0.4546642601490021,5.014463901519775,-0.0007958724745549262,0.03866666182875633,0.39171144366264343,-0.04009201377630234,0.014265305362641811,0.5689449310302734,4.086666584014893,0.051647383719682693,7.0
7569,1605674303.0398028,6055200,4.295098781585693,0.03537491708993912,-0.40314382314682007,4.699484348297119,-0.0012414924567565322,-0.0559999980032444,-0.4048779010772705,-0.039928875863552094,0.004847703967243433,0.0,3.626666784286499,0.038735538721084595,7.0
7570,1605674303.3952312,6056000,4.644390106201172,0.025372622534632683,-0.01065107062458992,4.6559834480285645,-0.000942450889851898,0.008666661567986012,0.4592877924442291,-0.039982352405786514,0.014762894250452518,0.5698127150535583,3.1666667461395264,0.019367769360542297,7.0
7571,1605674303.7199566,6056800,4.8677287101745605,0.066608726978302,0.7106858491897583,4.15827751159668,-0.0012343410635367036,-0.02066667005419731,-0.4716174304485321,-0.03999880328774452,0.008252172730863094,0.1857617050409317,4.099999904632568,0.05810330808162689,7.0
7572,1605674304.0109403,6057600,5.552680492401123,0.037659551948308945,0.29165440797805786,5.2629804611206055,-0.0019546968396753073,0.08266666531562805,0.3571428060531616,-0.04025491699576378,0.010074298828840256,0.5620179176330566,4.119999885559082,0.09038291871547699,7.0
7573,1605674304.4074223,6058400,4.417306423187256,0.04314601793885231,-0.8150730133056641,5.233282089233398,-0.0009028775966726243,-0.04200000315904617,-0.391028493642807,-0.04018562659621239,0.007617230527102947,0.026344353333115578,3.8600001335144043,0.045191459357738495,7.0
